stock_id,stock_name,evaluation_date,dataset,policy,market_gate_pass,pocket_gate_pass,state_aware_pocket_gate_pass,survival_gate_pass,selected,outcome,future_return_10d,data_status
1725,元禎,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-9.843081312410828,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1776,展宇,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-2.0050125313283096,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2103,台橡,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,7.459207459207473,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2107,厚生,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.1583011583011449,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2458,義隆,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,1.9444444444444375,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3591,艾笛森,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-6.238532110091743,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4306,炎洲,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-2.515723270440251,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4414,如興,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,1.5116279069767424,RECONSTRUCTED_NOT_PRODUCTION_EXACT
5880,合庫金,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,0.1992031872509736,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6582,申豐,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.3039513677811634,RECONSTRUCTED_NOT_PRODUCTION_EXACT
8464,億豐,2026-06-25,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,1.265822784810133,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2516,新建,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,NEUTRAL,0.0,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2527,宏璟,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,WINNER,13.135068153655505,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2633,台灣高鐵,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,NEUTRAL,1.5355086372360829,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2706,第一店,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,NEUTRAL,1.2096774193548487,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2739,寒舍,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,LOSER,-9.200000000000008,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3717,聯嘉投控,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,7.627118644067776,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6168,宏齊,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,False,True,True,False,False,LOSER,-6.280991735537189,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6177,達麗,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,NEUTRAL,0.9857612267250904,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6743,安普新,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-2.568218298555369,RECONSTRUCTED_NOT_PRODUCTION_EXACT
7631,聚賢研發-創,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-11.585365853658535,RECONSTRUCTED_NOT_PRODUCTION_EXACT
8033,雷虎,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,WINNER,77.58007117437722,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9914,美利達,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,False,True,True,False,False,NEUTRAL,2.44565217391306,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9921,巨大,2026-06-26,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,NEUTRAL,4.444444444444451,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00638R,元大滬深300反1,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,1.3595166163141936,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00656R,國泰中國A50反1,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,1.718213058419238,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00671R,富邦NASDAQ反1,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,-0.406504065040647,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00712,復華富時不動產,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,0.3420752565564511,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1229,聯華,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,LOSER,-6.323185011709609,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1435,中福,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,NEUTRAL,6.626506024096401,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1626,艾美特-KY,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,LOSER,-6.018518518518523,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1736,喬山,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,-0.7722007722007707,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2236,百達-KY,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,WINNER,14.28571428571428,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2380,虹光,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,LOSER,-12.325581395348827,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2630,亞航,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,WINNER,40.15748031496062,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4560,強信-KY,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,NEUTRAL,2.2900763358778553,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6491,晶碩,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,NEUTRAL,8.006042296072513,RECONSTRUCTED_NOT_PRODUCTION_EXACT
7803,雲象科技-創,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,-3.433476394849788,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9905,大華,2026-06-29,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,True,False,NEUTRAL,-3.294117647058825,RECONSTRUCTED_NOT_PRODUCTION_EXACT
0061,元大寶滬深,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,-1.2090483619344838,RECONSTRUCTED_NOT_PRODUCTION_EXACT
006205,富邦上証,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-0.978053435114512,RECONSTRUCTED_NOT_PRODUCTION_EXACT
006206,元大上證50,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,2.558691638090238,RECONSTRUCTED_NOT_PRODUCTION_EXACT
006207,復華滬深,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,-1.7446932247746516,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00648R,元大S&P500反1,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-0.990099009900991,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00651R,復華香港反1,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-7.8767123287671215,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00652,富邦印度,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,0.8479709267110724,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00666R,富邦恒生國企反1,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-8.463035019455244,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00678,群益那斯達克生技,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-0.2972504334902037,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00680L,元大美債20正2,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-7.0637119113573394,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00688L,國泰20年美債正2,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-6.8340306834030695,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00714,群益道瓊美國地產,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,0.0,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00739,元大MSCI A股,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-2.1841397849462485,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00783,富邦中証500,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-6.727444199937116,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00865B,國泰US短期公債,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,1.0923330585325577,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00875,國泰網路資安,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,8.83813306852035,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00897,富邦基因免疫生技,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-1.5030946065428763,RECONSTRUCTED_NOT_PRODUCTION_EXACT
009805,台新美國電力基建,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-2.697947214076246,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00983D,主動富邦複合收益,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-0.6849315068493178,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3413,京鼎,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,5.295007564296528,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4155,訊映,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,True,True,False,False,NEUTRAL,7.308970099667755,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4934,太極,2026-06-30,A,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,LOSER,-8.695652173913038,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00643,群益深証中小,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-4.270633397312862,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00728,第一金工業30,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,NEUTRAL,-2.4981074943224657,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00938,凱基優選30,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,NEUTRAL,1.0660106601065866,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2345,智邦,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-12.781954887218047,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2429,銘旺科,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-1.5625,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2433,互盛電,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,LOSER,-6.249999999999989,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2528,皇普,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-0.6696428571428492,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3605,宏致,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-0.8177570093457764,RECONSTRUCTED_NOT_PRODUCTION_EXACT
8466,美吉吉-KY,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,1.4285714285714235,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9935,慶豐富,2026-07-01,A,P5_POCKET_PLUS_SURVIVAL,True,False,False,True,False,NEUTRAL,-4.822335025380708,RECONSTRUCTED_NOT_PRODUCTION_EXACT
00981A,主動統一台股增長,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,LOSER,-17.535101404056153,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1417,嘉裕,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-5.621621621621619,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1445,大宇,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-8.097165991902832,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1466,聚隆,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-4.201680672268903,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1467,南緯,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.4722536806342057,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1474,弘裕,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,0.9661835748792312,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1712,興農,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.8633540372670845,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2109,華豐,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.6802721088435382,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2351,順德,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-19.01408450704225,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2467,志聖,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-15.197568389057746,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2476,鉅祥,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-11.567164179104472,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3443,創意,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-28.04878048780488,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3661,世芯-KY,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-28.9070480081716,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4572,駐龍,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-2.0270270270270285,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4771,望隼,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-2.977667493796521,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6515,穎崴,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-34.962406015037594,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6525,捷敏-KY,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,3.603603603603611,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6753,龍德造船,2026-07-02,B,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,NEUTRAL,-0.7142857142857117,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1217,愛之味,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.9704433497537033,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1304,台聚,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-16.451612903225808,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1321,大洋,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,0.3134796238244641,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1452,宏益,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-3.765690376569031,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1464,得力,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-5.000000000000004,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1702,南僑,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,4.147465437788034,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1717,長興,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-23.89705882352941,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2231,為升,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-9.704641350210974,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2617,台航,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-6.065573770491806,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3518,柏騰,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-27.922971114167815,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4989,榮科,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,LOSER,-41.26696832579185,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6477,安集,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,11.111111111111116,RECONSTRUCTED_NOT_PRODUCTION_EXACT
7818,溢泰實業,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.2906976744186051,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9911,櫻花,2026-07-03,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-2.347417840375587,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1256,鮮活果汁-KY,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-7.0351758793969825,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1339,昭輝,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.660066006600668,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1604,聲寶,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.0504201680672232,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1721,三晃,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-29.259896729776248,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1727,中華化,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-19.901477832512317,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1760,寶齡富錦,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-6.676783004552355,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1773,勝一,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-8.378378378378383,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1783,和康生,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.1083743842364546,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2012,春雨,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-4.242424242424237,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2033,佳大,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-7.62195121951218,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2104,國際中橡,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-8.771929824561408,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2885,元大金,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-10.380116959064337,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3031,佰鴻,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-26.51851851851852,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6235,華孚,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-14.909478168264112,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6782,視陽,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-6.714628297362113,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6918,愛派司,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-3.443708609271512,RECONSTRUCTED_NOT_PRODUCTION_EXACT
9912,偉聯,2026-07-06,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.7874015748031482,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1419,新紡,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-0.1515151515151469,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2034,允強,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-5.32687651331718,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2208,台船,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,NEUTRAL,3.076923076923088,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2390,云辰,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-12.355212355212352,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2480,敦陽科,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-1.851851851851849,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2901,欣欣,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,1.2396694214876105,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3545,敦泰,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,False,False,False,False,LOSER,-11.908931698774085,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4133,亞諾法,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,2.1226415094339535,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4438,廣越,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-2.8799999999999937,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4576,大銀微系統,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-11.210762331838565,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4961,天鈺,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,LOSER,-6.000000000000005,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6201,亞弘電,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,-0.3051881993896166,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6416,瑞祺電通,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,WINNER,16.483516483516492,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6873,泓德能源-創,2026-07-07,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,False,False,NEUTRAL,-1.7937219730941756,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1203,味王,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,True,True,False,False,NEUTRAL,8.755760368663612,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1416,廣豐,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,NEUTRAL,0.0,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2388,威盛,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,-1.2113055181695698,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2427,三商電,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,LOSER,-9.197651663405091,RECONSTRUCTED_NOT_PRODUCTION_EXACT
3416,融程電,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,NEUTRAL,-4.545454545454541,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4178,永笙-KY,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,NEUTRAL,-0.7792207792207684,RECONSTRUCTED_NOT_PRODUCTION_EXACT
4195,基米-創,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,True,True,True,True,True,LOSER,-7.954545454545469,RECONSTRUCTED_NOT_PRODUCTION_EXACT
5269,祥碩,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,LOSER,-7.868852459016395,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6794,向榮生技-創,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,NEUTRAL,-5.589307411907651,RECONSTRUCTED_NOT_PRODUCTION_EXACT
6934,心誠鎂,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,False,True,True,False,False,NEUTRAL,8.42391304347827,RECONSTRUCTED_NOT_PRODUCTION_EXACT
8443,阿瘦,2026-07-08,B,P5_POCKET_PLUS_SURVIVAL,True,True,False,True,True,NEUTRAL,-1.30434782608696,RECONSTRUCTED_NOT_PRODUCTION_EXACT
020037,元大金融高股息N,2026-07-09,B,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,NEUTRAL,0.7252946509519465,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1536,和大,2026-07-09,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,True,True,LOSER,-7.454545454545459,RECONSTRUCTED_NOT_PRODUCTION_EXACT
1623,大東電,2026-07-09,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,NEUTRAL,-3.31125827814569,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2431,聯昌,2026-07-09,B,P5_POCKET_PLUS_SURVIVAL,False,False,False,False,False,LOSER,-6.550218340611358,RECONSTRUCTED_NOT_PRODUCTION_EXACT
2465,麗臺,2026-07-09,B,P5_POCKET_PLUS_SURVIVAL,False,True,False,False,False,LOSER,-10.05586592178771,RECONSTRUCTED_NOT_PRODUCTION_EXACT
